CompanyName,NumberAvailable,Zipcode,Poverty Rate,Poverty Type,Hour,Day,Month,Date
Lime,4,55408.0,15.597355730846616,Low,6,1,6,6/01
Lime,1,55401.0,14.219140713798591,Downtown,6,1,6,6/01
Lime,2,55413.0,20.31115572125036,High,6,1,6,6/01
Lime,3,55408.0,15.597355730846616,Low,6,1,6,6/01
Lime,1,55402.0,39.46666666666667,Downtown,6,1,6,6/01
Lime,4,55414.0,39.568475218922096,High,6,1,6,6/01
Lime,1,55401.0,14.219140713798591,Downtown,6,1,6,6/01
Lime,1,55403.0,22.43397266989399,Downtown,6,1,6,6/01
Lime,1,55408.0,15.597355730846616,Low,6,1,6,6/01
Lime,1,55403.0,22.43397266989399,Downtown,6,1,6,6/01
Lime,1,55405.0,14.252628943415125,Downtown,6,1,6,6/01
Lime,1,55403.0,22.43397266989399,Downtown,6,1,6,6/01
Lime,1,55408.0,15.597355730846616,Low,6,1,6,6/01
Lime,4,55411.0,31.316104408577804,Downtown,6,1,6,6/01
Lime,1,55404.0,34.83125983125983,Downtown,6,1,6,6/01
Lime,4,55402.0,39.46666666666667,Downtown,6,1,6,6/01
Lime,1,55413.0,20.31115572125036,High,6,1,6,6/01
Lime,1,55414.0,39.568475218922096,High,6,1,6,6/01
Lime,2,55401.0,14.219140713798591,Downtown,6,1,6,6/01
Lime,1,55402.0,39.46666666666667,Downtown,6,1,6,6/01
Lime,1,55415.0,16.801853997682507,Downtown,6,1,6,6/01
Lime,1,55408.0,15.597355730846616,Low,6,1,6,6/01
Spin,1,55401.0,14.219140713798591,Downtown,6,1,6,6/01
Spin,1,55401.0,14.219140713798591,Downtown,6,1,6,6/01
Spin,1,55414.0,39.568475218922096,High,6,1,6,6/01
Spin,1,55401.0,14.219140713798591,Downtown,6,1,6,6/01
Spin,2,55401.0,14.219140713798591,Downtown,6,1,6,6/01
Spin,1,55454.0,34.987593052109176,Downtown,6,1,6,6/01
Spin,3,55401.0,14.219140713798591,Downtown,6,1,6,6/01
Spin,2,55414.0,39.568475218922096,High,6,1,6,6/01
Lime,1,55418.0,12.748435625587652,Low,6,1,6,6/01
Lime,1,55408.0,15.597355730846616,Low,6,1,6,6/01
Lime,1,55408.0,15.597355730846616,Low,6,1,6,6/01
Lime,2,55454.0,34.987593052109176,Downtown,6,1,6,6/01
Lime,2,55414.0,39.568475218922096,High,6,1,6,6/01
Lime,2,55416.0,6.105558031450945,Low,6,1,6,6/01
Lime,1,55406.0,12.460207820289506,Low,6,1,6,6/01
Lime,2,55405.0,14.252628943415125,Downtown,6,1,6,6/01
Lime,1,55414.0,39.568475218922096,High,6,1,6,6/01
Lime,1,55403.0,22.43397266989399,Downtown,6,1,6,6/01
Lime,3,55408.0,15.597355730846616,Low,6,1,6,6/01
Lime,3,55408.0,15.597355730846616,Low,6,1,6,6/01
Lime,6,55403.0,22.43397266989399,Downtown,6,1,6,6/01
Lime,2,55402.0,39.46666666666667,Downtown,6,1,6,6/01
Lime,2,55403.0,22.43397266989399,Downtown,6,1,6,6/01
Lime,1,55404.0,34.83125983125983,Downtown,6,1,6,6/01
Lime,1,55408.0,15.597355730846616,Low,6,1,6,6/01
Lime,3,55408.0,15.597355730846616,Low,6,1,6,6/01
Lime,1,55414.0,39.568475218922096,High,6,1,6,6/01
Lime,1,55412.0,27.61684047894941,High,6,1,6,6/01
Lime,1,55402.0,39.46666666666667,Downtown,6,1,6,6/01
Lime,1,55402.0,39.46666666666667,Downtown,6,1,6,6/01
Lime,1,55408.0,15.597355730846616,Low,6,1,6,6/01
Lime,3,55454.0,34.987593052109176,Downtown,6,1,6,6/01
Lime,4,55408.0,15.597355730846616,Low,6,1,6,6/01
Lime,3,55414.0,39.568475218922096,High,6,1,6,6/01
Lime,1,55408.0,15.597355730846616,Low,6,1,6,6/01
Lime,1,55408.0,15.597355730846616,Low,6,1,6,6/01
Lime,1,55408.0,15.597355730846616,Low,6,1,6,6/01
Lime,1,55403.0,22.43397266989399,Downtown,6,1,6,6/01
Lime,10,55416.0,6.105558031450945,Low,6,1,6,6/01
Lime,1,55403.0,22.43397266989399,Downtown,6,1,6,6/01
Spin,5,55415.0,16.801853997682507,Downtown,6,1,6,6/01
Lime,4,55418.0,12.748435625587652,Low,6,1,6,6/01
Lime,1,55414.0,39.568475218922096,High,6,1,6,6/01
Lime,1,55408.0,15.597355730846616,Low,6,1,6,6/01
Lime,1,55410.0,5.289059004821793,Low,6,1,6,6/01
Lime,2,55454.0,34.987593052109176,Downtown,6,1,6,6/01
Lime,1,55413.0,20.31115572125036,High,6,1,6,6/01
Lime,3,55405.0,14.252628943415125,Downtown,6,1,6,6/01
Lime,1,55405.0,14.252628943415125,Downtown,6,1,6,6/01
Lime,1,55408.0,15.597355730846616,Low,6,1,6,6/01
Lime,1,55405.0,14.252628943415125,Downtown,6,1,6,6/01
Lime,4,55408.0,15.597355730846616,Low,6,1,6,6/01
Lime,1,55414.0,39.568475218922096,High,6,1,6,6/01
Lime,1,55403.0,22.43397266989399,Downtown,6,1,6,6/01
Lime,1,55403.0,22.43397266989399,Downtown,6,1,6,6/01
Lime,2,55415.0,16.801853997682507,Downtown,6,1,6,6/01
Lime,3,55405.0,14.252628943415125,Downtown,6,1,6,6/01
Lime,1,55403.0,22.43397266989399,Downtown,6,1,6,6/01
Lime,2,55402.0,39.46666666666667,Downtown,6,1,6,6/01
Lime,1,55401.0,14.219140713798591,Downtown,6,1,6,6/01
Lime,1,55403.0,22.43397266989399,Downtown,6,1,6,6/01
Lime,1,55408.0,15.597355730846616,Low,6,1,6,6/01
Lime,1,55408.0,15.597355730846616,Low,6,1,6,6/01
Lime,2,55414.0,39.568475218922096,High,6,1,6,6/01
Lime,1,55403.0,22.43397266989399,Downtown,6,1,6,6/01
Lime,1,55405.0,14.252628943415125,Downtown,6,1,6,6/01
Lime,5,55408.0,15.597355730846616,Low,6,1,6,6/01
Lime,1,55408.0,15.597355730846616,Low,6,1,6,6/01
Lime,1,55404.0,34.83125983125983,Downtown,6,1,6,6/01
Lime,2,55403.0,22.43397266989399,Downtown,6,1,6,6/01
Lime,1,55414.0,39.568475218922096,High,6,1,6,6/01
Lime,1,55405.0,14.252628943415125,Downtown,6,1,6,6/01
Lime,1,55411.0,31.316104408577804,Downtown,6,1,6,6/01
Lime,1,55413.0,20.31115572125036,High,6,1,6,6/01
Lime,2,55414.0,39.568475218922096,High,6,1,6,6/01
Spin,1,55418.0,12.748435625587652,Low,6,1,6,6/01
Spin,2,55401.0,14.219140713798591,Downtown,6,1,6,6/01
Spin,1,55401.0,14.219140713798591,Downtown,6,1,6,6/01
Lime,3,55408.0,15.597355730846616,Low,6,1,6,6/01
Lime,1,55418.0,12.748435625587652,Low,6,1,6,6/01
Lime,1,55414.0,39.568475218922096,High,6,1,6,6/01
Lime,1,55407.0,20.748723211885725,High,6,1,6,6/01
Lime,1,55407.0,20.748723211885725,High,6,1,6,6/01
Lime,2,55414.0,39.568475218922096,High,6,1,6,6/01
Lime,2,55413.0,20.31115572125036,High,6,1,6,6/01
Lime,1,55411.0,31.316104408577804,Downtown,6,1,6,6/01
Lime,1,55411.0,31.316104408577804,Downtown,6,1,6,6/01
Lime,1,55405.0,14.252628943415125,Downtown,6,1,6,6/01
Lime,1,55414.0,39.568475218922096,High,6,1,6,6/01
Lime,3,55408.0,15.597355730846616,Low,6,1,6,6/01
Lime,2,55405.0,14.252628943415125,Downtown,6,1,6,6/01
Lime,4,55405.0,14.252628943415125,Downtown,6,1,6,6/01
Lime,1,55414.0,39.568475218922096,High,6,1,6,6/01
Lime,2,55415.0,16.801853997682507,Downtown,6,1,6,6/01
Lime,2,55403.0,22.43397266989399,Downtown,6,1,6,6/01
Lime,1,55408.0,15.597355730846616,Low,6,1,6,6/01
Lime,1,55408.0,15.597355730846616,Low,6,1,6,6/01
Lime,1,55407.0,20.748723211885725,High,6,1,6,6/01
Lime,1,55411.0,31.316104408577804,Downtown,6,1,6,6/01
Lime,1,55408.0,15.597355730846616,Low,6,1,6,6/01
Lime,2,55454.0,34.987593052109176,Downtown,6,1,6,6/01
Lime,1,55405.0,14.252628943415125,Downtown,6,1,6,6/01
Spin,1,55407.0,20.748723211885725,High,6,1,6,6/01
Lime,1,55408.0,15.597355730846616,Low,6,2,6,6/02
Lime,1,55408.0,15.597355730846616,Low,6,2,6,6/02
Lime,3,55418.0,12.748435625587652,Low,6,2,6,6/02
Lime,1,55406.0,12.460207820289506,Low,6,2,6,6/02
Lime,2,55411.0,31.316104408577804,Downtown,6,2,6,6/02
Lime,5,55401.0,14.219140713798591,Downtown,6,2,6,6/02
Lime,1,55454.0,34.987593052109176,Downtown,6,2,6,6/02
Lime,1,55403.0,22.43397266989399,Downtown,6,2,6,6/02
Lime,1,55401.0,14.219140713798591,Downtown,6,2,6,6/02
Lime,1,55405.0,14.252628943415125,Downtown,6,2,6,6/02
Lime,1,55414.0,39.568475218922096,High,6,2,6,6/02
Lime,8,55414.0,39.568475218922096,High,6,2,6,6/02
Lime,1,55414.0,39.568475218922096,High,6,2,6,6/02
Lime,1,55403.0,22.43397266989399,Downtown,6,2,6,6/02
Lime,1,55414.0,39.568475218922096,High,6,2,6,6/02
Lime,2,55402.0,39.46666666666667,Downtown,6,2,6,6/02
Lime,1,55401.0,14.219140713798591,Downtown,6,2,6,6/02
Lime,6,55405.0,14.252628943415125,Downtown,6,2,6,6/02
Lime,2,55401.0,14.219140713798591,Downtown,6,2,6,6/02
Lime,1,55402.0,39.46666666666667,Downtown,6,2,6,6/02
Lime,1,55404.0,34.83125983125983,Downtown,6,2,6,6/02
Lime,1,55401.0,14.219140713798591,Downtown,6,2,6,6/02
Lime,2,55403.0,22.43397266989399,Downtown,6,2,6,6/02
Lime,3,55454.0,34.987593052109176,Downtown,6,2,6,6/02
Lime,3,55402.0,39.46666666666667,Downtown,6,2,6,6/02
Lime,3,55454.0,34.987593052109176,Downtown,6,2,6,6/02
Lime,1,55414.0,39.568475218922096,High,6,2,6,6/02
Lime,3,55405.0,14.252628943415125,Downtown,6,2,6,6/02
Lime,1,55414.0,39.568475218922096,High,6,2,6,6/02
Lime,1,55414.0,39.568475218922096,High,6,2,6,6/02
Lime,1,55408.0,15.597355730846616,Low,6,2,6,6/02
Lime,1,55407.0,20.748723211885725,High,6,2,6,6/02
Lime,2,55404.0,34.83125983125983,Downtown,6,2,6,6/02
Lime,2,55403.0,22.43397266989399,Downtown,6,2,6,6/02
Lime,1,55401.0,14.219140713798591,Downtown,6,2,6,6/02
Lime,2,55401.0,14.219140713798591,Downtown,6,2,6,6/02
Spin,1,55415.0,16.801853997682507,Downtown,6,2,6,6/02
Spin,1,55415.0,16.801853997682507,Downtown,6,2,6,6/02
Spin,1,55418.0,12.748435625587652,Low,6,2,6,6/02
Spin,3,55401.0,14.219140713798591,Downtown,6,2,6,6/02
Spin,1,55415.0,16.801853997682507,Downtown,6,2,6,6/02
Spin,5,55408.0,15.597355730846616,Low,6,2,6,6/02
Spin,3,55408.0,15.597355730846616,Low,6,2,6,6/02
Lime,1,55412.0,27.61684047894941,High,6,2,6,6/02
Lime,2,55414.0,39.568475218922096,High,6,2,6,6/02
Lime,1,55413.0,20.31115572125036,High,6,2,6,6/02
Lime,1,55401.0,14.219140713798591,Downtown,6,2,6,6/02
Lime,2,55414.0,39.568475218922096,High,6,2,6,6/02
Lime,1,55415.0,16.801853997682507,Downtown,6,2,6,6/02
Lime,1,55408.0,15.597355730846616,Low,6,2,6,6/02
Lime,1,55403.0,22.43397266989399,Downtown,6,2,6,6/02
Lime,1,55401.0,14.219140713798591,Downtown,6,2,6,6/02
Lime,2,55401.0,14.219140713798591,Downtown,6,2,6,6/02
Lime,2,55408.0,15.597355730846616,Low,6,2,6,6/02
Lime,1,55413.0,20.31115572125036,High,6,2,6,6/02
Lime,1,55418.0,12.748435625587652,Low,6,2,6,6/02
Lime,1,55413.0,20.31115572125036,High,6,2,6,6/02
Lime,3,55408.0,15.597355730846616,Low,6,2,6,6/02
Lime,1,55405.0,14.252628943415125,Downtown,6,2,6,6/02
Lime,1,55408.0,15.597355730846616,Low,6,2,6,6/02
Lime,1,55401.0,14.219140713798591,Downtown,6,2,6,6/02
Spin,2,55406.0,12.460207820289506,Low,6,2,6,6/02
Spin,4,55401.0,14.219140713798591,Downtown,6,2,6,6/02
Spin,1,55408.0,15.597355730846616,Low,6,2,6,6/02
Spin,4,55408.0,15.597355730846616,Low,6,2,6,6/02
Lime,1,55407.0,20.748723211885725,High,6,2,6,6/02
Lime,2,55407.0,20.748723211885725,High,6,2,6,6/02
Lime,2,55407.0,20.748723211885725,High,6,2,6,6/02
Lime,1,55414.0,39.568475218922096,High,6,2,6,6/02
Lime,1,55414.0,39.568475218922096,High,6,2,6,6/02
Lime,2,55401.0,14.219140713798591,Downtown,6,2,6,6/02
Lime,4,55414.0,39.568475218922096,High,6,2,6,6/02
Lime,1,55411.0,31.316104408577804,Downtown,6,2,6,6/02
Lime,1,55414.0,39.568475218922096,High,6,2,6,6/02
Lime,4,55401.0,14.219140713798591,Downtown,6,2,6,6/02
Lime,3,55414.0,39.568475218922096,High,6,2,6,6/02
Lime,1,55403.0,22.43397266989399,Downtown,6,2,6,6/02
Lime,1,55408.0,15.597355730846616,Low,6,2,6,6/02
Lime,1,55408.0,15.597355730846616,Low,6,2,6,6/02
Lime,2,55413.0,20.31115572125036,High,6,2,6,6/02
Lime,1,55408.0,15.597355730846616,Low,6,2,6,6/02
Lime,2,55415.0,16.801853997682507,Downtown,6,2,6,6/02
Lime,1,55401.0,14.219140713798591,Downtown,6,2,6,6/02
Lime,1,55402.0,39.46666666666667,Downtown,6,2,6,6/02
Lime,1,55411.0,31.316104408577804,Downtown,6,2,6,6/02
Lime,2,55401.0,14.219140713798591,Downtown,6,2,6,6/02
Spin,1,55401.0,14.219140713798591,Downtown,6,2,6,6/02
Spin,1,55401.0,14.219140713798591,Downtown,6,2,6,6/02
Spin,4,55408.0,15.597355730846616,Low,6,2,6,6/02
Spin,5,55401.0,14.219140713798591,Downtown,6,2,6,6/02
Spin,1,55408.0,15.597355730846616,Low,6,2,6,6/02
Spin,4,55415.0,16.801853997682507,Downtown,6,2,6,6/02
Lime,1,55413.0,20.31115572125036,High,6,2,6,6/02
Lime,1,55403.0,22.43397266989399,Downtown,6,2,6,6/02
Lime,1,55401.0,14.219140713798591,Downtown,6,2,6,6/02
Lime,1,55411.0,31.316104408577804,Downtown,6,2,6,6/02
Lime,1,55416.0,6.105558031450945,Low,6,2,6,6/02
Lime,1,55403.0,22.43397266989399,Downtown,6,2,6,6/02
Lime,3,55408.0,15.597355730846616,Low,6,2,6,6/02
Lime,1,55408.0,15.597355730846616,Low,6,2,6,6/02
Lime,1,55414.0,39.568475218922096,High,6,2,6,6/02
Lime,6,55414.0,39.568475218922096,High,6,2,6,6/02
Lime,1,55405.0,14.252628943415125,Downtown,6,2,6,6/02
Lime,1,55401.0,14.219140713798591,Downtown,6,2,6,6/02
Lime,1,55414.0,39.568475218922096,High,6,2,6,6/02
Lime,1,55408.0,15.597355730846616,Low,6,2,6,6/02
Lime,1,55405.0,14.252628943415125,Downtown,6,2,6,6/02
Lime,1,55412.0,27.61684047894941,High,6,2,6,6/02
Lime,1,55454.0,34.987593052109176,Downtown,6,2,6,6/02
Lime,1,55414.0,39.568475218922096,High,6,2,6,6/02
Lime,1,55414.0,39.568475218922096,High,6,2,6,6/02
Lime,2,55407.0,20.748723211885725,High,6,2,6,6/02
Lime,3,55454.0,34.987593052109176,Downtown,6,2,6,6/02
Lime,3,55413.0,20.31115572125036,High,6,2,6,6/02
Lime,1,55408.0,15.597355730846616,Low,6,2,6,6/02
Lime,1,55401.0,14.219140713798591,Downtown,6,2,6,6/02
Lime,1,55401.0,14.219140713798591,Downtown,6,2,6,6/02
Lime,1,55416.0,6.105558031450945,Low,6,2,6,6/02
Lime,1,55417.0,6.230769230769233,Low,6,2,6,6/02
Lime,1,55414.0,39.568475218922096,High,6,2,6,6/02
Spin,3,55401.0,14.219140713798591,Downtown,6,2,6,6/02
Spin,1,55401.0,14.219140713798591,Downtown,6,2,6,6/02
Spin,1,55404.0,34.83125983125983,Downtown,6,2,6,6/02
Spin,2,55408.0,15.597355730846616,Low,6,2,6,6/02
Spin,1,55454.0,34.987593052109176,Downtown,6,2,6,6/02
Spin,1,55411.0,31.316104408577804,Downtown,6,2,6,6/02
Spin,1,55415.0,16.801853997682507,Downtown,6,2,6,6/02
Spin,1,55415.0,16.801853997682507,Downtown,6,2,6,6/02
Lime,1,55418.0,12.748435625587652,Low,6,2,6,6/02
Lime,1,55408.0,15.597355730846616,Low,6,2,6,6/02
Lime,1,55404.0,34.83125983125983,Downtown,6,2,6,6/02
Lime,1,55454.0,34.987593052109176,Downtown,6,2,6,6/02
Lime,2,55403.0,22.43397266989399,Downtown,6,2,6,6/02
Lime,1,55414.0,39.568475218922096,High,6,2,6,6/02
Lime,1,55406.0,12.460207820289506,Low,6,2,6,6/02
Lime,1,55415.0,16.801853997682507,Downtown,6,2,6,6/02
Lime,5,55414.0,39.568475218922096,High,6,2,6,6/02
Lime,1,55408.0,15.597355730846616,Low,6,2,6,6/02
Lime,1,55415.0,16.801853997682507,Downtown,6,2,6,6/02
Lime,2,55408.0,15.597355730846616,Low,6,2,6,6/02
Lime,1,55408.0,15.597355730846616,Low,6,2,6,6/02
Lime,1,55402.0,39.46666666666667,Downtown,6,2,6,6/02
Lime,1,55405.0,14.252628943415125,Downtown,6,2,6,6/02
Lime,2,55414.0,39.568475218922096,High,6,2,6,6/02
Lime,1,55414.0,39.568475218922096,High,6,2,6,6/02
Lime,1,55404.0,34.83125983125983,Downtown,6,2,6,6/02
Lime,4,55404.0,34.83125983125983,Downtown,6,2,6,6/02
Lime,1,55412.0,27.61684047894941,High,6,2,6,6/02
Lime,2,55406.0,12.460207820289506,Low,6,2,6,6/02
Lime,2,55408.0,15.597355730846616,Low,6,2,6,6/02
Lime,1,55454.0,34.987593052109176,Downtown,6,2,6,6/02
Lime,3,55408.0,15.597355730846616,Low,6,2,6,6/02
Lime,1,55405.0,14.252628943415125,Downtown,6,2,6,6/02
Lime,1,55413.0,20.31115572125036,High,6,2,6,6/02
Lime,2,55416.0,6.105558031450945,Low,6,2,6,6/02
Spin,1,55415.0,16.801853997682507,Downtown,6,2,6,6/02
Spin,4,55408.0,15.597355730846616,Low,6,2,6,6/02
Spin,1,55405.0,14.252628943415125,Downtown,6,2,6,6/02
Spin,1,55405.0,14.252628943415125,Downtown,6,2,6,6/02
Spin,1,55415.0,16.801853997682507,Downtown,6,2,6,6/02
Spin,2,55415.0,16.801853997682507,Downtown,6,2,6,6/02
Spin,5,55415.0,16.801853997682507,Downtown,6,2,6,6/02
Lime,1,55411.0,31.316104408577804,Downtown,6,2,6,6/02
Lime,4,55418.0,12.748435625587652,Low,6,2,6,6/02
Lime,4,55411.0,31.316104408577804,Downtown,6,2,6,6/02
Lime,1,55403.0,22.43397266989399,Downtown,6,2,6,6/02
Lime,1,55454.0,34.987593052109176,Downtown,6,2,6,6/02
Lime,1,55455.0,0.0,Low,6,2,6,6/02
Lime,1,55403.0,22.43397266989399,Downtown,6,2,6,6/02
Lime,1,55411.0,31.316104408577804,Downtown,6,2,6,6/02
Lime,2,55413.0,20.31115572125036,High,6,2,6,6/02
Lime,1,55405.0,14.252628943415125,Downtown,6,2,6,6/02
Lime,3,55408.0,15.597355730846616,Low,6,2,6,6/02
Lime,3,55414.0,39.568475218922096,High,6,2,6,6/02
Lime,2,55403.0,22.43397266989399,Downtown,6,2,6,6/02
Lime,4,55408.0,15.597355730846616,Low,6,2,6,6/02
Lime,4,55414.0,39.568475218922096,High,6,2,6,6/02
Lime,5,55408.0,15.597355730846616,Low,6,2,6,6/02
Lime,2,55414.0,39.568475218922096,High,6,2,6,6/02
Lime,1,55414.0,39.568475218922096,High,6,2,6,6/02
Lime,1,55405.0,14.252628943415125,Downtown,6,2,6,6/02
Lime,1,55402.0,39.46666666666667,Downtown,6,2,6,6/02
Lime,1,55407.0,20.748723211885725,High,6,2,6,6/02
Lime,1,55454.0,34.987593052109176,Downtown,6,2,6,6/02
Lime,1,55415.0,16.801853997682507,Downtown,6,2,6,6/02
Lime,2,55404.0,34.83125983125983,Downtown,6,2,6,6/02
Lime,1,55408.0,15.597355730846616,Low,6,2,6,6/02
Lime,1,55414.0,39.568475218922096,High,6,2,6,6/02
Lime,1,55411.0,31.316104408577804,Downtown,6,2,6,6/02
Lime,4,55454.0,34.987593052109176,Downtown,6,2,6,6/02
Spin,1,55401.0,14.219140713798591,Downtown,6,2,6,6/02
Spin,1,55414.0,39.568475218922096,High,6,2,6,6/02
Spin,1,55401.0,14.219140713798591,Downtown,6,2,6,6/02
Spin,1,55401.0,14.219140713798591,Downtown,6,2,6,6/02
Spin,1,55401.0,14.219140713798591,Downtown,6,2,6,6/02
Spin,2,55415.0,16.801853997682507,Downtown,6,2,6,6/02
Lime,1,55412.0,27.61684047894941,High,6,2,6,6/02
Lime,2,55409.0,9.746555536655894,Low,6,2,6,6/02
Lime,5,55414.0,39.568475218922096,High,6,2,6,6/02
Lime,1,55409.0,9.746555536655894,Low,6,2,6,6/02
Lime,1,55405.0,14.252628943415125,Downtown,6,2,6,6/02
Lime,1,55411.0,31.316104408577804,Downtown,6,2,6,6/02
Lime,1,55401.0,14.219140713798591,Downtown,6,2,6,6/02
Lime,1,55405.0,14.252628943415125,Downtown,6,2,6,6/02
Lime,4,55405.0,14.252628943415125,Downtown,6,2,6,6/02
Lime,4,55414.0,39.568475218922096,High,6,2,6,6/02
Lime,2,55408.0,15.597355730846616,Low,6,2,6,6/02
Lime,2,55408.0,15.597355730846616,Low,6,2,6,6/02
Lime,2,55403.0,22.43397266989399,Downtown,6,2,6,6/02
Lime,3,55403.0,22.43397266989399,Downtown,6,2,6,6/02
Lime,1,55402.0,39.46666666666667,Downtown,6,2,6,6/02
Lime,2,55405.0,14.252628943415125,Downtown,6,2,6,6/02
Lime,1,55414.0,39.568475218922096,High,6,2,6,6/02
Lime,2,55411.0,31.316104408577804,Downtown,6,2,6,6/02
Lime,2,55415.0,16.801853997682507,Downtown,6,2,6,6/02
Lime,1,55414.0,39.568475218922096,High,6,2,6,6/02
Lime,3,55402.0,39.46666666666667,Downtown,6,2,6,6/02
Lime,1,55403.0,22.43397266989399,Downtown,6,2,6,6/02
Lime,1,55415.0,16.801853997682507,Downtown,6,2,6,6/02
Lime,1,55413.0,20.31115572125036,High,6,2,6,6/02
Lime,2,55414.0,39.568475218922096,High,6,2,6,6/02
Lime,1,55408.0,15.597355730846616,Low,6,2,6,6/02
Spin,1,55414.0,39.568475218922096,High,6,2,6,6/02
Spin,3,55403.0,22.43397266989399,Downtown,6,2,6,6/02
Spin,2,55418.0,12.748435625587652,Low,6,2,6,6/02
Lime,3,55408.0,15.597355730846616,Low,6,2,6,6/02
Lime,1,55407.0,20.748723211885725,High,6,2,6,6/02
Lime,7,55405.0,14.252628943415125,Downtown,6,2,6,6/02
Lime,6,55401.0,14.219140713798591,Downtown,6,2,6,6/02
Lime,1,55414.0,39.568475218922096,High,6,2,6,6/02
Lime,2,55401.0,14.219140713798591,Downtown,6,2,6,6/02
Lime,1,55408.0,15.597355730846616,Low,6,2,6,6/02
Lime,1,55414.0,39.568475218922096,High,6,2,6,6/02
Lime,2,55414.0,39.568475218922096,High,6,2,6,6/02
Lime,1,55403.0,22.43397266989399,Downtown,6,2,6,6/02
Lime,1,55402.0,39.46666666666667,Downtown,6,2,6,6/02
Lime,1,55402.0,39.46666666666667,Downtown,6,2,6,6/02
Lime,1,55408.0,15.597355730846616,Low,6,2,6,6/02
Lime,1,55405.0,14.252628943415125,Downtown,6,2,6,6/02
Lime,1,55405.0,14.252628943415125,Downtown,6,2,6,6/02
Lime,1,55407.0,20.748723211885725,High,6,2,6,6/02
Lime,1,55454.0,34.987593052109176,Downtown,6,2,6,6/02
Lime,2,55402.0,39.46666666666667,Downtown,6,2,6,6/02
Lime,1,55405.0,14.252628943415125,Downtown,6,2,6,6/02
Lime,1,55418.0,12.748435625587652,Low,6,2,6,6/02
Lime,1,55402.0,39.46666666666667,Downtown,6,2,6,6/02
Lime,1,55402.0,39.46666666666667,Downtown,6,2,6,6/02
Lime,2,55408.0,15.597355730846616,Low,6,2,6,6/02
Lime,1,55454.0,34.987593052109176,Downtown,6,2,6,6/02
Spin,2,55416.0,6.105558031450945,Low,6,2,6,6/02
Spin,3,55401.0,14.219140713798591,Downtown,6,2,6,6/02
Spin,1,55408.0,15.597355730846616,Low,6,2,6,6/02
Spin,1,55401.0,14.219140713798591,Downtown,6,2,6,6/02
Spin,4,55401.0,14.219140713798591,Downtown,6,2,6,6/02
Spin,4,55408.0,15.597355730846616,Low,6,2,6,6/02
Spin,1,55408.0,15.597355730846616,Low,6,2,6,6/02
Lime,3,55418.0,12.748435625587652,Low,6,3,6,6/03
Lime,2,55408.0,15.597355730846616,Low,6,3,6,6/03
Lime,1,55405.0,14.252628943415125,Downtown,6,3,6,6/03
Lime,1,55401.0,14.219140713798591,Downtown,6,3,6,6/03
Lime,2,55414.0,39.568475218922096,High,6,3,6,6/03
Lime,1,55455.0,0.0,Low,6,3,6,6/03
Lime,2,55415.0,16.801853997682507,Downtown,6,3,6,6/03
Lime,1,55414.0,39.568475218922096,High,6,3,6,6/03
Lime,1,55401.0,14.219140713798591,Downtown,6,3,6,6/03
Lime,3,55401.0,14.219140713798591,Downtown,6,3,6,6/03
Lime,1,55403.0,22.43397266989399,Downtown,6,3,6,6/03
Lime,2,55408.0,15.597355730846616,Low,6,3,6,6/03
Lime,1,55402.0,39.46666666666667,Downtown,6,3,6,6/03
Lime,2,55402.0,39.46666666666667,Downtown,6,3,6,6/03
Lime,1,55414.0,39.568475218922096,High,6,3,6,6/03
Lime,1,55416.0,6.105558031450945,Low,6,3,6,6/03
Lime,2,55402.0,39.46666666666667,Downtown,6,3,6,6/03
Lime,1,55404.0,34.83125983125983,Downtown,6,3,6,6/03
Lime,1,55404.0,34.83125983125983,Downtown,6,3,6,6/03
Lime,1,55414.0,39.568475218922096,High,6,3,6,6/03
Lime,1,55403.0,22.43397266989399,Downtown,6,3,6,6/03
Spin,1,55401.0,14.219140713798591,Downtown,6,3,6,6/03
Spin,4,55408.0,15.597355730846616,Low,6,3,6,6/03
Spin,1,55401.0,14.219140713798591,Downtown,6,3,6,6/03
Spin,1,55414.0,39.568475218922096,High,6,3,6,6/03
Spin,1,55401.0,14.219140713798591,Downtown,6,3,6,6/03
Spin,1,55401.0,14.219140713798591,Downtown,6,3,6,6/03
Lime,2,55418.0,12.748435625587652,Low,6,3,6,6/03
Lime,1,55408.0,15.597355730846616,Low,6,3,6,6/03
Lime,1,55408.0,15.597355730846616,Low,6,3,6,6/03
Lime,2,55418.0,12.748435625587652,Low,6,3,6,6/03
Lime,1,55418.0,12.748435625587652,Low,6,3,6,6/03
Lime,1,55415.0,16.801853997682507,Downtown,6,3,6,6/03
Lime,2,55418.0,12.748435625587652,Low,6,3,6,6/03
Lime,2,55407.0,20.748723211885725,High,6,3,6,6/03
Lime,2,55413.0,20.31115572125036,High,6,3,6,6/03
Lime,1,55414.0,39.568475218922096,High,6,3,6,6/03
Lime,1,55408.0,15.597355730846616,Low,6,3,6,6/03
Lime,1,55403.0,22.43397266989399,Downtown,6,3,6,6/03
Lime,1,55414.0,39.568475218922096,High,6,3,6,6/03
Lime,4,55403.0,22.43397266989399,Downtown,6,3,6,6/03
Lime,1,55403.0,22.43397266989399,Downtown,6,3,6,6/03
Lime,1,55404.0,34.83125983125983,Downtown,6,3,6,6/03
Lime,1,55415.0,16.801853997682507,Downtown,6,3,6,6/03
